layer,regime,fold,condition,sample_id,actor,statement,emotion,score
18,joint,actor_08_statement_01,source_center_noop,pair_0028_sad,08,01,sad,-36.43013661128101
18,joint,actor_08_statement_01,source_center_noop,pair_0029_happy,08,01,happy,-20.1141008312813
18,joint,actor_08_statement_01,source_center_noop,pair_0029_sad,08,01,sad,-29.172434971494624
18,joint,actor_08_statement_01,independent_center,pair_0028_happy,08,01,happy,-6.41440859926518
18,joint,actor_08_statement_01,independent_center,pair_0028_sad,08,01,sad,-18.873962486743842
18,joint,actor_08_statement_01,independent_center,pair_0029_happy,08,01,happy,-2.5579267067441336
18,joint,actor_08_statement_01,independent_center,pair_0029_sad,08,01,sad,-11.61626084695746
18,joint,actor_08_statement_01,independent_rank1,pair_0028_happy,08,01,happy,-7.3054732345364215
18,joint,actor_08_statement_01,independent_rank1,pair_0028_sad,08,01,sad,-19.515947827856717
18,joint,actor_08_statement_01,independent_rank1,pair_0029_happy,08,01,happy,-2.7107744790005697
18,joint,actor_08_statement_01,independent_rank1,pair_0029_sad,08,01,sad,-14.550106089378808
18,joint,actor_08_statement_02,raw,pair_0030_happy,08,02,happy,-38.6549349197807
18,joint,actor_08_statement_02,raw,pair_0030_sad,08,02,sad,-53.98369740536364
18,joint,actor_08_statement_02,raw,pair_0031_happy,08,02,happy,-34.37620405937375
18,joint,actor_08_statement_02,raw,pair_0031_sad,08,02,sad,-42.15602573965813
18,joint,actor_08_statement_02,source_center_noop,pair_0030_happy,08,02,happy,-38.6549349197807
18,joint,actor_08_statement_02,source_center_noop,pair_0030_sad,08,02,sad,-53.98369740536364
18,joint,actor_08_statement_02,source_center_noop,pair_0031_happy,08,02,happy,-34.37620405937375
18,joint,actor_08_statement_02,source_center_noop,pair_0031_sad,08,02,sad,-42.15602573965813
18,joint,actor_08_statement_02,independent_center,pair_0030_happy,08,02,happy,6.306105217457905
18,joint,actor_08_statement_02,independent_center,pair_0030_sad,08,02,sad,-9.022657268125037
18,joint,actor_08_statement_02,independent_center,pair_0031_happy,08,02,happy,10.584836077864857
18,joint,actor_08_statement_02,independent_center,pair_0031_sad,08,02,sad,2.8050143975804716
18,joint,actor_08_statement_02,independent_rank1,pair_0030_happy,08,02,happy,-4.655469249158379
18,joint,actor_08_statement_02,independent_rank1,pair_0030_sad,08,02,sad,-18.640198674876302
18,joint,actor_08_statement_02,independent_rank1,pair_0031_happy,08,02,happy,1.9915287020879262
18,joint,actor_08_statement_02,independent_rank1,pair_0031_sad,08,02,sad,-14.671636244250859
18,joint,actor_09_statement_01,raw,pair_0032_happy,09,01,happy,-3.3862466701501823
18,joint,actor_09_statement_01,raw,pair_0032_sad,09,01,sad,-1.3843062773111292
18,joint,actor_09_statement_01,raw,pair_0033_happy,09,01,happy,-7.7596036451000465
18,joint,actor_09_statement_01,raw,pair_0033_sad,09,01,sad,-1.0920501793151125
18,joint,actor_09_statement_01,source_center_noop,pair_0032_happy,09,01,happy,-3.3862466701501823
18,joint,actor_09_statement_01,source_center_noop,pair_0032_sad,09,01,sad,-1.3843062773111292
18,joint,actor_09_statement_01,source_center_noop,pair_0033_happy,09,01,happy,-7.7596036451000465
18,joint,actor_09_statement_01,source_center_noop,pair_0033_sad,09,01,sad,-1.0920501793151125
18,joint,actor_09_statement_01,independent_center,pair_0032_happy,09,01,happy,2.8154027954764604
18,joint,actor_09_statement_01,independent_center,pair_0032_sad,09,01,sad,4.817343188315514
18,joint,actor_09_statement_01,independent_center,pair_0033_happy,09,01,happy,-1.5579541794734038
18,joint,actor_09_statement_01,independent_center,pair_0033_sad,09,01,sad,5.10959928631153
18,joint,actor_09_statement_01,independent_rank1,pair_0032_happy,09,01,happy,3.3682704931004324
18,joint,actor_09_statement_01,independent_rank1,pair_0032_sad,09,01,sad,5.4874355829931325
18,joint,actor_09_statement_01,independent_rank1,pair_0033_happy,09,01,happy,0.24068751134473843
18,joint,actor_09_statement_01,independent_rank1,pair_0033_sad,09,01,sad,6.439363840374398
18,joint,actor_09_statement_02,raw,pair_0034_happy,09,02,happy,-58.09268782027173
18,joint,actor_09_statement_02,raw,pair_0034_sad,09,02,sad,-49.980276439938315
18,joint,actor_09_statement_02,raw,pair_0035_happy,09,02,happy,-50.03592806561265
18,joint,actor_09_statement_02,raw,pair_0035_sad,09,02,sad,-56.65658629314974
18,joint,actor_09_statement_02,source_center_noop,pair_0034_happy,09,02,happy,-58.09268782027173
18,joint,actor_09_statement_02,source_center_noop,pair_0034_sad,09,02,sad,-49.980276439938315
18,joint,actor_09_statement_02,source_center_noop,pair_0035_happy,09,02,happy,-50.03592806561265
18,joint,actor_09_statement_02,source_center_noop,pair_0035_sad,09,02,sad,-56.65658629314974
18,joint,actor_09_statement_02,independent_center,pair_0034_happy,09,02,happy,-13.268618392100215
18,joint,actor_09_statement_02,independent_center,pair_0034_sad,09,02,sad,-5.156207011766803
18,joint,actor_09_statement_02,independent_center,pair_0035_happy,09,02,happy,-5.211858637441139
18,joint,actor_09_statement_02,independent_center,pair_0035_sad,09,02,sad,-11.832516864978231
18,joint,actor_09_statement_02,independent_rank1,pair_0034_happy,09,02,happy,-8.876570339870213
18,joint,actor_09_statement_02,independent_rank1,pair_0034_sad,09,02,sad,-1.4251550082947837
18,joint,actor_09_statement_02,independent_rank1,pair_0035_happy,09,02,happy,0.6167349735619965
18,joint,actor_09_statement_02,independent_rank1,pair_0035_sad,09,02,sad,-10.038262370308317
18,joint,actor_10_statement_01,raw,pair_0036_happy,10,01,happy,-20.99474859431673
18,joint,actor_10_statement_01,raw,pair_0036_sad,10,01,sad,-16.567537853996274
18,joint,actor_10_statement_01,raw,pair_0037_happy,10,01,happy,-12.240905195086146
18,joint,actor_10_statement_01,raw,pair_0037_sad,10,01,sad,-19.538472322118515
18,joint,actor_10_statement_01,source_center_noop,pair_0036_happy,10,01,happy,-20.99474859431673
18,joint,actor_10_statement_01,source_center_noop,pair_0036_sad,10,01,sad,-16.567537853996274
18,joint,actor_10_statement_01,source_center_noop,pair_0037_happy,10,01,happy,-12.240905195086146
18,joint,actor_10_statement_01,source_center_noop,pair_0037_sad,10,01,sad,-19.538472322118515
18,joint,actor_10_statement_01,independent_center,pair_0036_happy,10,01,happy,-4.415254358708722
18,joint,actor_10_statement_01,independent_center,pair_0036_sad,10,01,sad,0.01195638161173207
18,joint,actor_10_statement_01,independent_center,pair_0037_happy,10,01,happy,4.33858904052186
18,joint,actor_10_statement_01,independent_center,pair_0037_sad,10,01,sad,-2.958978086510509
18,joint,actor_10_statement_01,independent_rank1,pair_0036_happy,10,01,happy,-3.604504159610677
18,joint,actor_10_statement_01,independent_rank1,pair_0036_sad,10,01,sad,0.5908308584495252
18,joint,actor_10_statement_01,independent_rank1,pair_0037_happy,10,01,happy,5.155909499391342
18,joint,actor_10_statement_01,independent_rank1,pair_0037_sad,10,01,sad,-3.9983835059048793
18,joint,actor_10_statement_02,raw,pair_0038_happy,10,02,happy,-53.645396432571786
18,joint,actor_10_statement_02,raw,pair_0038_sad,10,02,sad,-35.29136080822404
18,joint,actor_10_statement_02,raw,pair_0039_happy,10,02,happy,-28.742988770890875
18,joint,actor_10_statement_02,raw,pair_0039_sad,10,02,sad,-25.392822738643115
18,joint,actor_10_statement_02,source_center_noop,pair_0038_happy,10,02,happy,-53.645396432571786
18,joint,actor_10_statement_02,source_center_noop,pair_0038_sad,10,02,sad,-35.29136080822404
18,joint,actor_10_statement_02,source_center_noop,pair_0039_happy,10,02,happy,-28.742988770890875
18,joint,actor_10_statement_02,source_center_noop,pair_0039_sad,10,02,sad,-25.392822738643115
18,joint,actor_10_statement_02,independent_center,pair_0038_happy,10,02,happy,-21.775954650929176
18,joint,actor_10_statement_02,independent_center,pair_0038_sad,10,02,sad,-3.421919026581431
18,joint,actor_10_statement_02,independent_center,pair_0039_happy,10,02,happy,3.126453010751735
18,joint,actor_10_statement_02,independent_center,pair_0039_sad,10,02,sad,6.476619042999495
18,joint,actor_10_statement_02,independent_rank1,pair_0038_happy,10,02,happy,-18.73638896633703
18,joint,actor_10_statement_02,independent_rank1,pair_0038_sad,10,02,sad,-14.578075166392836
18,joint,actor_10_statement_02,independent_rank1,pair_0039_happy,10,02,happy,0.6242305538155826
18,joint,actor_10_statement_02,independent_rank1,pair_0039_sad,10,02,sad,3.6712246901674135
18,joint,actor_11_statement_01,raw,pair_0040_happy,11,01,happy,-7.255544747903414
18,joint,actor_11_statement_01,raw,pair_0040_sad,11,01,sad,-2.1525942724113527
18,joint,actor_11_statement_01,raw,pair_0041_happy,11,01,happy,-16.526527486142875
18,joint,actor_11_statement_01,raw,pair_0041_sad,11,01,sad,-8.557084621196623
18,joint,actor_11_statement_01,source_center_noop,pair_0040_happy,11,01,happy,-7.255544747903414
18,joint,actor_11_statement_01,source_center_noop,pair_0040_sad,11,01,sad,-2.1525942724113527
18,joint,actor_11_statement_01,source_center_noop,pair_0041_happy,11,01,happy,-16.526527486142875
18,joint,actor_11_statement_01,source_center_noop,pair_0041_sad,11,01,sad,-8.557084621196623
18,joint,actor_11_statement_01,independent_center,pair_0040_happy,11,01,happy,1.7109009259187715
18,joint,actor_11_statement_01,independent_center,pair_0040_sad,11,01,sad,6.813851401410833
18,joint,actor_11_statement_01,independent_center,pair_0041_happy,11,01,happy,-7.560081812320689
18,joint,actor_11_statement_01,independent_center,pair_0041_sad,11,01,sad,0.4093610526255631
18,joint,actor_11_statement_01,independent_rank1,pair_0040_happy,11,01,happy,1.4350719525121818
18,joint,actor_11_statement_01,independent_rank1,pair_0040_sad,11,01,sad,7.837949808628693
18,joint,actor_11_statement_01,independent_rank1,pair_0041_happy,11,01,happy,-7.406269490168555
18,joint,actor_11_statement_01,independent_rank1,pair_0041_sad,11,01,sad,0.3952671361554998
18,joint,actor_11_statement_02,raw,pair_0042_happy,11,02,happy,-44.43702347148296
18,joint,actor_11_statement_02,raw,pair_0042_sad,11,02,sad,-49.319180650274646
18,joint,actor_11_statement_02,raw,pair_0043_happy,11,02,happy,-49.249042639605726
18,joint,actor_11_statement_02,raw,pair_0043_sad,11,02,sad,-40.942491573277906
18,joint,actor_11_statement_02,source_center_noop,pair_0042_happy,11,02,happy,-44.43702347148296
18,joint,actor_11_statement_02,source_center_noop,pair_0042_sad,11,02,sad,-49.319180650274646
18,joint,actor_11_statement_02,source_center_noop,pair_0043_happy,11,02,happy,-49.249042639605726
18,joint,actor_11_statement_02,source_center_noop,pair_0043_sad,11,02,sad,-40.942491573277906
18,joint,actor_11_statement_02,independent_center,pair_0042_happy,11,02,happy,-0.5485758514752206
18,joint,actor_11_statement_02,independent_center,pair_0042_sad,11,02,sad,-5.430733030266907
18,joint,actor_11_statement_02,independent_center,pair_0043_happy,11,02,happy,-5.360595019597987
18,joint,actor_11_statement_02,independent_center,pair_0043_sad,11,02,sad,2.945956046729833
18,joint,actor_11_statement_02,independent_rank1,pair_0042_happy,11,02,happy,2.925203417752037
18,joint,actor_11_statement_02,independent_rank1,pair_0042_sad,11,02,sad,-8.019551321293143
18,joint,actor_11_statement_02,independent_rank1,pair_0043_happy,11,02,happy,-3.1647960795531347
18,joint,actor_11_statement_02,independent_rank1,pair_0043_sad,11,02,sad,1.7397123847828695
18,joint,actor_12_statement_01,raw,pair_0044_happy,12,01,happy,-4.407163734790846
18,joint,actor_12_statement_01,raw,pair_0044_sad,12,01,sad,-5.329321240174966
18,joint,actor_12_statement_01,raw,pair_0045_happy,12,01,happy,-0.5375863202880602
18,joint,actor_12_statement_01,raw,pair_0045_sad,12,01,sad,-7.257278185531424
18,joint,actor_12_statement_01,source_center_noop,pair_0044_happy,12,01,happy,-4.407163734790846
18,joint,actor_12_statement_01,source_center_noop,pair_0044_sad,12,01,sad,-5.329321240174966
18,joint,actor_12_statement_01,source_center_noop,pair_0045_happy,12,01,happy,-0.5375863202880602
18,joint,actor_12_statement_01,source_center_noop,pair_0045_sad,12,01,sad,-7.257278185531424
18,joint,actor_12_statement_01,independent_center,pair_0044_happy,12,01,happy,3.0607747320876104
18,joint,actor_12_statement_01,independent_center,pair_0044_sad,12,01,sad,2.1386172267034897
18,joint,actor_12_statement_01,independent_center,pair_0045_happy,12,01,happy,6.930352146590396
18,joint,actor_12_statement_01,independent_center,pair_0045_sad,12,01,sad,0.21066028134703174
18,joint,actor_12_statement_01,independent_rank1,pair_0044_happy,12,01,happy,2.332594277602425
18,joint,actor_12_statement_01,independent_rank1,pair_0044_sad,12,01,sad,2.8523078746869466
18,joint,actor_12_statement_01,independent_rank1,pair_0045_happy,12,01,happy,6.651867125814906
18,joint,actor_12_statement_01,independent_rank1,pair_0045_sad,12,01,sad,-0.2792428948624419
18,joint,actor_12_statement_02,raw,pair_0046_happy,12,02,happy,-40.90814823050561
18,joint,actor_12_statement_02,raw,pair_0046_sad,12,02,sad,-39.356440023671
18,joint,actor_12_statement_02,raw,pair_0047_happy,12,02,happy,-41.78604859993732
18,joint,actor_12_statement_02,raw,pair_0047_sad,12,02,sad,-40.95708113173458
18,joint,actor_12_statement_02,source_center_noop,pair_0046_happy,12,02,happy,-40.90814823050561
18,joint,actor_12_statement_02,source_center_noop,pair_0046_sad,12,02,sad,-39.356440023671
18,joint,actor_12_statement_02,source_center_noop,pair_0047_happy,12,02,happy,-41.78604859993732
18,joint,actor_12_statement_02,source_center_noop,pair_0047_sad,12,02,sad,-40.95708113173458
18,joint,actor_12_statement_02,independent_center,pair_0046_happy,12,02,happy,3.3469763304214197
18,joint,actor_12_statement_02,independent_center,pair_0046_sad,12,02,sad,4.898684537256031
18,joint,actor_12_statement_02,independent_center,pair_0047_happy,12,02,happy,2.469075960989713
18,joint,actor_12_statement_02,independent_center,pair_0047_sad,12,02,sad,3.2980434291924468
18,joint,actor_12_statement_02,independent_rank1,pair_0046_happy,12,02,happy,4.863696863879014
18,joint,actor_12_statement_02,independent_rank1,pair_0046_sad,12,02,sad,1.0596281298917773
18,joint,actor_12_statement_02,independent_rank1,pair_0047_happy,12,02,happy,5.531878751486083
18,joint,actor_12_statement_02,independent_rank1,pair_0047_sad,12,02,sad,2.2030978204717044
18,joint,actor_13_statement_01,raw,pair_0048_happy,13,01,happy,-14.904051190856054
18,joint,actor_13_statement_01,raw,pair_0048_sad,13,01,sad,-11.08763572291132
18,joint,actor_13_statement_01,raw,pair_0049_happy,13,01,happy,-0.8087081547856556
18,joint,actor_13_statement_01,raw,pair_0049_sad,13,01,sad,-12.443646365573796
18,joint,actor_13_statement_01,source_center_noop,pair_0048_happy,13,01,happy,-14.904051190856054
18,joint,actor_13_statement_01,source_center_noop,pair_0048_sad,13,01,sad,-11.08763572291132
18,joint,actor_13_statement_01,source_center_noop,pair_0049_happy,13,01,happy,-0.8087081547856556
18,joint,actor_13_statement_01,source_center_noop,pair_0049_sad,13,01,sad,-12.443646365573796
18,joint,actor_13_statement_01,independent_center,pair_0048_happy,13,01,happy,-5.407051495710416
18,joint,actor_13_statement_01,independent_center,pair_0048_sad,13,01,sad,-1.590636027765683
18,joint,actor_13_statement_01,independent_center,pair_0049_happy,13,01,happy,8.688291540359982
18,joint,actor_13_statement_01,independent_center,pair_0049_sad,13,01,sad,-2.9466466704281586
18,joint,actor_13_statement_01,independent_rank1,pair_0048_happy,13,01,happy,-6.073306399692335
18,joint,actor_13_statement_01,independent_rank1,pair_0048_sad,13,01,sad,-2.150361043530964
18,joint,actor_13_statement_01,independent_rank1,pair_0049_happy,13,01,happy,9.30232995526221
18,joint,actor_13_statement_01,independent_rank1,pair_0049_sad,13,01,sad,-3.3976418110213444
18,joint,actor_13_statement_02,raw,pair_0050_happy,13,02,happy,-35.4121999318708
18,joint,actor_13_statement_02,raw,pair_0050_sad,13,02,sad,-39.28716865576874
18,joint,actor_13_statement_02,raw,pair_0051_happy,13,02,happy,-34.23571599366809
18,joint,actor_13_statement_02,raw,pair_0051_sad,13,02,sad,-40.86872215733318
18,joint,actor_13_statement_02,source_center_noop,pair_0050_happy,13,02,happy,-35.4121999318708
18,joint,actor_13_statement_02,source_center_noop,pair_0050_sad,13,02,sad,-39.28716865576874
18,joint,actor_13_statement_02,source_center_noop,pair_0051_happy,13,02,happy,-34.23571599366809
18,joint,actor_13_statement_02,source_center_noop,pair_0051_sad,13,02,sad,-40.86872215733318
